Site,Parameter,Sequence,Phase,Start Time,End Time,Value,Expected Value,% Error,Drift Limit %
zNRP_cals,NO-cal,GASCALS%,SPAN,18-Mar-2016 05:57:00,18-Mar-2016 06:02:00,0,0.0,.07, 
zNRP_cals,NO-cal,GASCALS%,PREC,18-Mar-2016 05:57:00,18-Mar-2016 06:07:04,-2,0.0,-2.42, 
zNRP_cals,NO-cal,GASCALS%,ZERO,18-Mar-2016 05:57:00,18-Mar-2016 06:12:04,0,0.0,.26, 
zNRP_cals,NOX-cal,GASCALS,SPAN,18-Mar-2016 05:30:00,18-Mar-2016 05:35:00,457,456.4,.2, 
zNRP_cals,NOX-cal,GASCALS,PREC,18-Mar-2016 05:30:00,18-Mar-2016 05:40:00,201,204.6,1.8, 
zNRP_cals,NOX-cal,GASCALS,ZERO,18-Mar-2016 05:30:00,18-Mar-2016 05:45:00,0,0.0,.4, 
zNRP_cals,NOX-cal,GASCALS%,SPAN,18-Mar-2016 05:57:00,18-Mar-2016 06:02:00,0,0.0,.2, 
zNRP_cals,NOX-cal,GASCALS%,PREC,18-Mar-2016 05:57:00,18-Mar-2016 06:07:04,-2,0.0,-1.8, 
zNRP_cals,NOX-cal,GASCALS%,ZERO,18-Mar-2016 05:57:00,18-Mar-2016 06:12:04,0,0.0,.4, 
zNRP_cals,NOXCON,GASCALS,SPAN,18-Mar-2016 05:30:00,18-Mar-2016 05:35:00,98,100,1.55, 
zNRP_cals,NOXCON,GASCALS,PREC,18-Mar-2016 05:30:00,18-Mar-2016 05:40:00,98,100,1.51, 
zNRP_cals,NOXCON,GASCALS,ZERO,18-Mar-2016 05:30:00,18-Mar-2016 05:45:00,98,100,1.53, 
zNRP_cals,O3-cal,GASCALS,SPAN,18-Mar-2016 05:30:00,18-Mar-2016 05:35:00,348,348,.11, 
zNRP_cals,O3-cal,GASCALS,PREC,18-Mar-2016 05:30:00,18-Mar-2016 05:40:00,66,67,1.56, 
zNRP_cals,O3-cal,GASCALS,ZERO,18-Mar-2016 05:30:00,18-Mar-2016 05:45:00,1,0.0,.66, 
zNRP_cals,O3-cal,GASCALS%,SPAN,18-Mar-2016 05:57:00,18-Mar-2016 06:02:00,0,0.0,.11, 
zNRP_cals,O3-cal,GASCALS%,PREC,18-Mar-2016 05:57:00,18-Mar-2016 06:07:04,-2,0.0,-1.56, 
zNRP_cals,O3-cal,GASCALS%,ZERO,18-Mar-2016 05:57:00,18-Mar-2016 06:12:04,1,0.0,.66, 
zNRP_cals,NO2-cal,GASCALS,SPAN,19-Mar-2016 05:30:00,19-Mar-2016 05:35:00,377,377.627,.06, 
zNRP_cals,NO2-cal,GASCALS,PREC,19-Mar-2016 05:30:00,19-Mar-2016 05:40:00,71,70.15,1.49, 
zNRP_cals,NO2-cal,GASCALS,ZERO,19-Mar-2016 05:30:00,19-Mar-2016 05:45:00,0,0.0,-.05, 
zNRP_cals,NO2-cal,GASCALS%,SPAN,19-Mar-2016 05:57:00,19-Mar-2016 06:02:00,0,0.0,-.06, 
zNRP_cals,NO2-cal,GASCALS%,PREC,19-Mar-2016 05:57:00,19-Mar-2016 06:07:04,1,0.0,1.49, 
zNRP_cals,NO2-cal,GASCALS%,ZERO,19-Mar-2016 05:57:00,19-Mar-2016 06:12:04,0,0.0,-.05, 
zNRP_cals,NO-cal,GASCALS,SPAN,19-Mar-2016 05:30:00,19-Mar-2016 05:35:00,456,456.4,.17, 
zNRP_cals,NO-cal,GASCALS,PREC,19-Mar-2016 05:30:00,19-Mar-2016 05:40:00,200,204.6,2.49, 
zNRP_cals,NO-cal,GASCALS,ZERO,19-Mar-2016 05:30:00,19-Mar-2016 05:45:00,0,0.0,-.06, 
zNRP_cals,NO-cal,GASCALS%,SPAN,19-Mar-2016 05:57:00,19-Mar-2016 06:02:00,0,0.0,-.17, 
zNRP_cals,NO-cal,GASCALS%,PREC,19-Mar-2016 05:57:00,19-Mar-2016 06:07:04,-2,0.0,-2.49, 
zNRP_cals,NO-cal,GASCALS%,ZERO,19-Mar-2016 05:57:00,19-Mar-2016 06:12:04,0,0.0,-.06, 
zNRP_cals,NOX-cal,GASCALS,SPAN,19-Mar-2016 05:30:00,19-Mar-2016 05:35:00,455,456.4,.32, 
zNRP_cals,NOX-cal,GASCALS,PREC,19-Mar-2016 05:30:00,19-Mar-2016 05:40:00,199,204.6,2.54, 
zNRP_cals,NOX-cal,GASCALS,ZERO,19-Mar-2016 05:30:00,19-Mar-2016 05:45:00,0,0.0,-.06, 
zNRP_cals,NOX-cal,GASCALS%,SPAN,19-Mar-2016 05:57:00,19-Mar-2016 06:02:00,0,0.0,-.32, 
zNRP_cals,NOX-cal,GASCALS%,PREC,19-Mar-2016 05:57:00,19-Mar-2016 06:07:04,-3,0.0,-2.54, 
zNRP_cals,NOX-cal,GASCALS%,ZERO,19-Mar-2016 05:57:00,19-Mar-2016 06:12:04,0,0.0,-.06, 
zNRP_cals,NOXCON,GASCALS,SPAN,19-Mar-2016 05:30:00,19-Mar-2016 05:35:00,98,100,1.65, 
zNRP_cals,NOXCON,GASCALS,PREC,19-Mar-2016 05:30:00,19-Mar-2016 05:40:00,100,100,.28, 
zNRP_cals,NOXCON,GASCALS,ZERO,19-Mar-2016 05:30:00,19-Mar-2016 05:45:00,99,100,.69, 
zNRP_cals,O3-cal,GASCALS,SPAN,19-Mar-2016 05:30:00,19-Mar-2016 05:35:00,349,348,.21, 
zNRP_cals,O3-cal,GASCALS,PREC,19-Mar-2016 05:30:00,19-Mar-2016 05:40:00,67,67,.31, 
zNRP_cals,O3-cal,GASCALS,ZERO,19-Mar-2016 05:30:00,19-Mar-2016 05:45:00,1,0.0,.84, 
zNRP_cals,O3-cal,GASCALS%,SPAN,19-Mar-2016 05:57:00,19-Mar-2016 06:02:00,0,0.0,.21, 
zNRP_cals,O3-cal,GASCALS%,PREC,19-Mar-2016 05:57:00,19-Mar-2016 06:07:04,0,0.0,-.31, 
zNRP_cals,O3-cal,GASCALS%,ZERO,19-Mar-2016 05:57:00,19-Mar-2016 06:12:04,1,0.0,.84, 
zNRP_cals,NO2-cal,GASCALS,SPAN,20-Mar-2016 05:30:00,20-Mar-2016 05:35:00,378,376.897,.41, 
zNRP_cals,NO2-cal,GASCALS,PREC,20-Mar-2016 05:30:00,20-Mar-2016 05:40:00,73,69.441,5.11, 
zNRP_cals,NO2-cal,GASCALS,ZERO,20-Mar-2016 05:30:00,20-Mar-2016 05:45:00,0,0.0,-.05, 
zNRP_cals,NO2-cal,GASCALS%,SPAN,20-Mar-2016 05:57:00,20-Mar-2016 06:02:00,0,0.0,.41, 
zNRP_cals,NO2-cal,GASCALS%,PREC,20-Mar-2016 05:57:00,20-Mar-2016 06:07:06,5,0.0,5.11, 
zNRP_cals,NO2-cal,GASCALS%,ZERO,20-Mar-2016 05:57:00,20-Mar-2016 06:12:06,0,0.0,-.05, 
zNRP_cals,NO-cal,GASCALS,SPAN,20-Mar-2016 05:30:00,20-Mar-2016 05:35:00,456,456.4,.09, 
zNRP_cals,NO-cal,GASCALS,PREC,20-Mar-2016 05:30:00,20-Mar-2016 05:40:00,199,204.6,2.82, 
zNRP_cals,NO-cal,GASCALS,ZERO,20-Mar-2016 05:30:00,20-Mar-2016 05:45:00,0,0.0,.21, 
zNRP_cals,NO-cal,GASCALS%,SPAN,20-Mar-2016 05:57:00,20-Mar-2016 06:02:00,0,0.0,-.09, 
zNRP_cals,NO-cal,GASCALS%,PREC,20-Mar-2016 05:57:00,20-Mar-2016 06:07:06,-3,0.0,-2.82, 
zNRP_cals,NO-cal,GASCALS%,ZERO,20-Mar-2016 05:57:00,20-Mar-2016 06:12:06,0,0.0,.21, 
zNRP_cals,NOX-cal,GASCALS,SPAN,20-Mar-2016 05:30:00,20-Mar-2016 05:35:00,455,456.4,.27, 
zNRP_cals,NOX-cal,GASCALS,PREC,20-Mar-2016 05:30:00,20-Mar-2016 05:40:00,199,204.6,2.53, 
zNRP_cals,NOX-cal,GASCALS,ZERO,20-Mar-2016 05:30:00,20-Mar-2016 05:45:00,0,0.0,.18, 
zNRP_cals,NOX-cal,GASCALS%,SPAN,20-Mar-2016 05:57:00,20-Mar-2016 06:02:00,0,0.0,-.27, 
zNRP_cals,NOX-cal,GASCALS%,PREC,20-Mar-2016 05:57:00,20-Mar-2016 06:07:06,-3,0.0,-2.53, 
zNRP_cals,NOX-cal,GASCALS%,ZERO,20-Mar-2016 05:57:00,20-Mar-2016 06:12:06,0,0.0,.18, 
zNRP_cals,NOXCON,GASCALS,SPAN,20-Mar-2016 05:30:00,20-Mar-2016 05:35:00,98,100,1.55, 
zNRP_cals,NOXCON,GASCALS,PREC,20-Mar-2016 05:30:00,20-Mar-2016 05:40:00,102,100,1.56, 
zNRP_cals,NOXCON,GASCALS,ZERO,20-Mar-2016 05:30:00,20-Mar-2016 05:45:00,100,100,.01, 
zNRP_cals,O3-cal,GASCALS,SPAN,20-Mar-2016 05:30:00,20-Mar-2016 05:35:00,347,348,.15, 
zNRP_cals,O3-cal,GASCALS,PREC,20-Mar-2016 05:30:00,20-Mar-2016 05:40:00,66,67,1.58, 
zNRP_cals,O3-cal,GASCALS,ZERO,20-Mar-2016 05:30:00,20-Mar-2016 05:45:00,0,0.0,.39, 
zNRP_cals,O3-cal,GASCALS%,SPAN,20-Mar-2016 05:57:00,20-Mar-2016 06:02:00,0,0.0,-.15, 
zNRP_cals,O3-cal,GASCALS%,PREC,20-Mar-2016 05:57:00,20-Mar-2016 06:07:06,-2,0.0,-1.58, 
zNRP_cals,O3-cal,GASCALS%,ZERO,20-Mar-2016 05:57:00,20-Mar-2016 06:12:06,0,0.0,.39, 
zNRP_cals,NO2-cal,GASCALS,SPAN,21-Mar-2016 05:30:00,21-Mar-2016 05:35:00,372,373.086,.28, 
zNRP_cals,NO2-cal,GASCALS,PREC,21-Mar-2016 05:30:00,21-Mar-2016 05:40:00,70,69.214,1.15, 
zNRP_cals,NO2-cal,GASCALS,ZERO,21-Mar-2016 05:30:00,21-Mar-2016 05:45:00,0,0.0,-.02, 
zNRP_cals,NO2-cal,GASCALS%,SPAN,21-Mar-2016 05:57:00,21-Mar-2016 06:02:02,0,0.0,-.28, 
zNRP_cals,NO2-cal,GASCALS%,PREC,21-Mar-2016 05:57:00,21-Mar-2016 06:07:07,1,0.0,1.15, 
zNRP_cals,NO2-cal,GASCALS%,ZERO,21-Mar-2016 05:57:00,21-Mar-2016 06:12:07,0,0.0,-.02, 
zNRP_cals,NO-cal,GASCALS,SPAN,21-Mar-2016 05:30:00,21-Mar-2016 05:35:00,454,456.4,.59, 
zNRP_cals,NO-cal,GASCALS,PREC,21-Mar-2016 05:30:00,21-Mar-2016 05:40:00,198,204.6,3.06, 
zNRP_cals,NO-cal,GASCALS,ZERO,21-Mar-2016 05:30:00,21-Mar-2016 05:45:00,0,0.0,.35, 
zNRP_cals,NO-cal,GASCALS%,SPAN,21-Mar-2016 05:57:00,21-Mar-2016 06:02:02,-1,0.0,-.59, 
zNRP_cals,NO-cal,GASCALS%,PREC,21-Mar-2016 05:57:00,21-Mar-2016 06:07:07,-3,0.0,-3.06, 
zNRP_cals,NO-cal,GASCALS%,ZERO,21-Mar-2016 05:57:00,21-Mar-2016 06:12:07,0,0.0,.35, 
zNRP_cals,NOX-cal,GASCALS,SPAN,21-Mar-2016 05:30:00,21-Mar-2016 05:35:00,454,456.4,.63, 
zNRP_cals,NOX-cal,GASCALS,PREC,21-Mar-2016 05:30:00,21-Mar-2016 05:40:00,199,204.6,2.66, 
zNRP_cals,NOX-cal,GASCALS,ZERO,21-Mar-2016 05:30:00,21-Mar-2016 05:45:00,0,0.0,.32, 
zNRP_cals,NOX-cal,GASCALS%,SPAN,21-Mar-2016 05:57:00,21-Mar-2016 06:02:02,-1,0.0,-.63, 
zNRP_cals,NOX-cal,GASCALS%,PREC,21-Mar-2016 05:57:00,21-Mar-2016 06:07:07,-3,0.0,-2.66, 
zNRP_cals,NOX-cal,GASCALS%,ZERO,21-Mar-2016 05:57:00,21-Mar-2016 06:12:07,0,0.0,.32, 
zNRP_cals,NOXCON,GASCALS,SPAN,21-Mar-2016 05:30:00,21-Mar-2016 05:35:00,98,100,1.55, 
zNRP_cals,NOXCON,GASCALS,PREC,21-Mar-2016 05:30:00,21-Mar-2016 05:40:00,99,100,.95, 
zNRP_cals,NOXCON,GASCALS,ZERO,21-Mar-2016 05:30:00,21-Mar-2016 05:45:00,99,100,1.25, 
zNRP_cals,O3-cal,GASCALS,SPAN,21-Mar-2016 05:30:00,21-Mar-2016 05:35:00,348,348,.11, 
zNRP_cals,O3-cal,GASCALS,PREC,21-Mar-2016 05:30:00,21-Mar-2016 05:40:00,66,67,1.46, 
zNRP_cals,O3-cal,GASCALS,ZERO,21-Mar-2016 05:30:00,21-Mar-2016 05:45:00,1,0.0,.88, 
zNRP_cals,O3-cal,GASCALS%,SPAN,21-Mar-2016 05:57:00,21-Mar-2016 06:02:02,0,0.0,.11, 
zNRP_cals,O3-cal,GASCALS%,PREC,21-Mar-2016 05:57:00,21-Mar-2016 06:07:07,-1,0.0,-1.46, 
zNRP_cals,O3-cal,GASCALS%,ZERO,21-Mar-2016 05:57:00,21-Mar-2016 06:12:07,1,0.0,.88, 
zNRP_cals,NO2-cal,GASCALS,SPAN,22-Mar-2016 05:30:00,22-Mar-2016 05:35:00,372,375.497,.81, 
zNRP_cals,NO2-cal,GASCALS,PREC,22-Mar-2016 05:30:00,22-Mar-2016 05:40:00,70,69.921,.83, 
zNRP_cals,NO2-cal,GASCALS,ZERO,22-Mar-2016 05:30:00,22-Mar-2016 05:45:00,0,0.0,-.03, 
zNRP_cals,NO2-cal,GASCALS%,SPAN,22-Mar-2016 05:57:00,22-Mar-2016 06:02:00,-1,0.0,-.81, 
zNRP_cals,NO2-cal,GASCALS%,PREC,22-Mar-2016 05:57:00,22-Mar-2016 06:07:05,1,0.0,.83, 
zNRP_cals,NO2-cal,GASCALS%,ZERO,22-Mar-2016 05:57:00,22-Mar-2016 06:12:05,0,0.0,-.03, 
zNRP_cals,NO-cal,GASCALS,SPAN,22-Mar-2016 05:30:00,22-Mar-2016 05:35:00,451,456.4,1.08, 
zNRP_cals,NO-cal,GASCALS,PREC,22-Mar-2016 05:30:00,22-Mar-2016 05:40:00,198,204.6,3.29, 
zNRP_cals,NO-cal,GASCALS,ZERO,22-Mar-2016 05:30:00,22-Mar-2016 05:45:00,0,0.0,.2, 
zNRP_cals,NO-cal,GASCALS%,SPAN,22-Mar-2016 05:57:00,22-Mar-2016 06:02:00,-1,0.0,-1.08, 
zNRP_cals,NO-cal,GASCALS%,PREC,22-Mar-2016 05:57:00,22-Mar-2016 06:07:05,-3,0.0,-3.29, 
zNRP_cals,NO-cal,GASCALS%,ZERO,22-Mar-2016 05:57:00,22-Mar-2016 06:12:05,0,0.0,.2, 
zNRP_cals,NOX-cal,GASCALS,SPAN,22-Mar-2016 05:30:00,22-Mar-2016 05:35:00,451,456.4,1.28, 
zNRP_cals,NOX-cal,GASCALS,PREC,22-Mar-2016 05:30:00,22-Mar-2016 05:40:00,198,204.6,3.39, 
zNRP_cals,NOX-cal,GASCALS,ZERO,22-Mar-2016 05:30:00,22-Mar-2016 05:45:00,0,0.0,.14, 
zNRP_cals,NOX-cal,GASCALS%,SPAN,22-Mar-2016 05:57:00,22-Mar-2016 06:02:00,-1,0.0,-1.28, 
zNRP_cals,NOX-cal,GASCALS%,PREC,22-Mar-2016 05:57:00,22-Mar-2016 06:07:05,-3,0.0,-3.39, 
zNRP_cals,NOX-cal,GASCALS%,ZERO,22-Mar-2016 05:57:00,22-Mar-2016 06:12:05,0,0.0,.14, 
zNRP_cals,NOXCON,GASCALS,SPAN,22-Mar-2016 05:30:00,22-Mar-2016 05:35:00,99,100,1.33, 
zNRP_cals,NOXCON,GASCALS,PREC,22-Mar-2016 05:30:00,22-Mar-2016 05:40:00,101,100,.61, 
zNRP_cals,NOXCON,GASCALS,ZERO,22-Mar-2016 05:30:00,22-Mar-2016 05:45:00,100,100,.36, 
zNRP_cals,O3-cal,GASCALS,SPAN,22-Mar-2016 05:30:00,22-Mar-2016 05:35:00,348,348,.03, 
zNRP_cals,O3-cal,GASCALS,PREC,22-Mar-2016 05:30:00,22-Mar-2016 05:40:00,66,67,.78, 
zNRP_cals,O3-cal,GASCALS,ZERO,22-Mar-2016 05:30:00,22-Mar-2016 05:45:00,1,0.0,.54, 
zNRP_cals,O3-cal,GASCALS%,SPAN,22-Mar-2016 05:57:00,22-Mar-2016 06:02:00,0,0.0,.03, 
zNRP_cals,O3-cal,GASCALS%,PREC,22-Mar-2016 05:57:00,22-Mar-2016 06:07:05,-1,0.0,-.78, 
zNRP_cals,O3-cal,GASCALS%,ZERO,22-Mar-2016 05:57:00,22-Mar-2016 06:12:05,1,0.0,.54, 
zNRP_cals,NO2-cal,GASCALS,SPAN,23-Mar-2016 05:30:00,23-Mar-2016 05:35:00,372,374.645,.68, 
zNRP_cals,NO2-cal,GASCALS,PREC,23-Mar-2016 05:30:00,23-Mar-2016 05:40:00,71,69.167,2.99, 
zNRP_cals,NO2-cal,GASCALS,ZERO,23-Mar-2016 05:30:00,23-Mar-2016 05:45:00,0,0.0,.05, 
zNRP_cals,NO2-cal,GASCALS%,SPAN,23-Mar-2016 05:57:00,23-Mar-2016 06:02:00,-1,0.0,-.68, 
zNRP_cals,NO2-cal,GASCALS%,PREC,23-Mar-2016 05:57:00,23-Mar-2016 06:07:05,3,0.0,2.99, 
zNRP_cals,NO2-cal,GASCALS%,ZERO,23-Mar-2016 05:57:00,23-Mar-2016 06:12:05,0,0.0,.05, 
zNRP_cals,NO-cal,GASCALS,SPAN,23-Mar-2016 05:30:00,23-Mar-2016 05:35:00,452,456.4,.95, 
zNRP_cals,NO-cal,GASCALS,PREC,23-Mar-2016 05:30:00,23-Mar-2016 05:40:00,196,204.6,3.98, 
zNRP_cals,NO-cal,GASCALS,ZERO,23-Mar-2016 05:30:00,23-Mar-2016 05:45:00,0,0.0,.06, 
zNRP_cals,NO-cal,GASCALS%,SPAN,23-Mar-2016 05:57:00,23-Mar-2016 06:02:00,-1,0.0,-.95, 
zNRP_cals,NO-cal,GASCALS%,PREC,23-Mar-2016 05:57:00,23-Mar-2016 06:07:05,-4,0.0,-3.98, 
zNRP_cals,NO-cal,GASCALS%,ZERO,23-Mar-2016 05:57:00,23-Mar-2016 06:12:05,0,0.0,.06, 
zNRP_cals,NOX-cal,GASCALS,SPAN,23-Mar-2016 05:30:00,23-Mar-2016 05:35:00,453,456.4,.76, 
zNRP_cals,NOX-cal,GASCALS,PREC,23-Mar-2016 05:30:00,23-Mar-2016 05:40:00,198,204.6,3.28, 
zNRP_cals,NOX-cal,GASCALS,ZERO,23-Mar-2016 05:30:00,23-Mar-2016 05:45:00,0,0.0,.13, 
zNRP_cals,NOX-cal,GASCALS%,SPAN,23-Mar-2016 05:57:00,23-Mar-2016 06:02:00,-1,0.0,-.76, 
zNRP_cals,NOX-cal,GASCALS%,PREC,23-Mar-2016 05:57:00,23-Mar-2016 06:07:05,-3,0.0,-3.28, 
zNRP_cals,NOX-cal,GASCALS%,ZERO,23-Mar-2016 05:57:00,23-Mar-2016 06:12:05,0,0.0,.13, 
zNRP_cals,NOXCON,GASCALS,SPAN,23-Mar-2016 05:30:00,23-Mar-2016 05:35:00,98,100,2.37, 
zNRP_cals,NOXCON,GASCALS,PREC,23-Mar-2016 05:30:00,23-Mar-2016 05:40:00,99,100,.98, 
zNRP_cals,NOXCON,GASCALS,ZERO,23-Mar-2016 05:30:00,23-Mar-2016 05:45:00,98,100,1.68, 
zNRP_cals,O3-cal,GASCALS,SPAN,23-Mar-2016 05:30:00,23-Mar-2016 05:35:00,348,348,.03, 
zNRP_cals,O3-cal,GASCALS,PREC,23-Mar-2016 05:30:00,23-Mar-2016 05:40:00,66,67,.95, 
zNRP_cals,O3-cal,GASCALS,ZERO,23-Mar-2016 05:30:00,23-Mar-2016 05:45:00,1,0.0,.72, 
zNRP_cals,O3-cal,GASCALS%,SPAN,23-Mar-2016 05:57:00,23-Mar-2016 06:02:00,0,0.0,.03, 
zNRP_cals,O3-cal,GASCALS%,PREC,23-Mar-2016 05:57:00,23-Mar-2016 06:07:05,-1,0.0,-.95, 
zNRP_cals,O3-cal,GASCALS%,ZERO,23-Mar-2016 05:57:00,23-Mar-2016 06:12:05,1,0.0,.72, 
zNRP_cals,NO2-cal,GASCALS,SPAN,24-Mar-2016 05:30:00,24-Mar-2016 05:35:00,371,373.142,.47, 
zNRP_cals,NO2-cal,GASCALS,PREC,24-Mar-2016 05:30:00,24-Mar-2016 05:40:00,70,69.224,1.02, 
zNRP_cals,NO2-cal,GASCALS,ZERO,24-Mar-2016 05:30:00,24-Mar-2016 05:45:00,0,0.0,.05, 
zNRP_cals,NO2-cal,GASCALS%,SPAN,24-Mar-2016 05:57:00,24-Mar-2016 06:02:02,0,0.0,-.47, 
zNRP_cals,NO2-cal,GASCALS%,PREC,24-Mar-2016 05:57:00,24-Mar-2016 06:07:07,1,0.0,1.02, 
zNRP_cals,NO2-cal,GASCALS%,ZERO,24-Mar-2016 05:57:00,24-Mar-2016 06:12:07,0,0.0,.05, 
zNRP_cals,NO-cal,GASCALS,SPAN,24-Mar-2016 05:30:00,24-Mar-2016 05:35:00,452,456.4,.92, 
zNRP_cals,NO-cal,GASCALS,PREC,24-Mar-2016 05:30:00,24-Mar-2016 05:40:00,197,204.6,3.82, 
zNRP_cals,NO-cal,GASCALS,ZERO,24-Mar-2016 05:30:00,24-Mar-2016 05:45:00,0,0.0,.2, 
zNRP_cals,NO-cal,GASCALS%,SPAN,24-Mar-2016 05:57:00,24-Mar-2016 06:02:02,-1,0.0,-.92, 
zNRP_cals,NO-cal,GASCALS%,PREC,24-Mar-2016 05:57:00,24-Mar-2016 06:07:07,-4,0.0,-3.82, 
zNRP_cals,NO-cal,GASCALS%,ZERO,24-Mar-2016 05:57:00,24-Mar-2016 06:12:07,0,0.0,.2, 
zNRP_cals,NOX-cal,GASCALS,SPAN,24-Mar-2016 05:30:00,24-Mar-2016 05:35:00,452,456.4,1.02, 
zNRP_cals,NOX-cal,GASCALS,PREC,24-Mar-2016 05:30:00,24-Mar-2016 05:40:00,198,204.6,3.39, 
zNRP_cals,NOX-cal,GASCALS,ZERO,24-Mar-2016 05:30:00,24-Mar-2016 05:45:00,0,0.0,.26, 
zNRP_cals,NOX-cal,GASCALS%,SPAN,24-Mar-2016 05:57:00,24-Mar-2016 06:02:02,-1,0.0,-1.02, 
zNRP_cals,NOX-cal,GASCALS%,PREC,24-Mar-2016 05:57:00,24-Mar-2016 06:07:07,-3,0.0,-3.39, 
zNRP_cals,NOX-cal,GASCALS%,ZERO,24-Mar-2016 05:57:00,24-Mar-2016 06:12:07,0,0.0,.26, 
zNRP_cals,NOXCON,GASCALS,SPAN,24-Mar-2016 05:30:00,24-Mar-2016 05:35:00,98,100,1.79, 
zNRP_cals,NOXCON,GASCALS,PREC,24-Mar-2016 05:30:00,24-Mar-2016 05:40:00,98,100,1.56, 
zNRP_cals,NOXCON,GASCALS,ZERO,24-Mar-2016 05:30:00,24-Mar-2016 05:45:00,98,100,1.68, 
zNRP_cals,O3-cal,GASCALS,SPAN,24-Mar-2016 05:30:00,24-Mar-2016 05:35:00,349,348,.38, 
zNRP_cals,O3-cal,GASCALS,PREC,24-Mar-2016 05:30:00,24-Mar-2016 05:40:00,67,67,.01, 
zNRP_cals,O3-cal,GASCALS,ZERO,24-Mar-2016 05:30:00,24-Mar-2016 05:45:00,1,0.0,.92, 
zNRP_cals,O3-cal,GASCALS%,SPAN,24-Mar-2016 05:57:00,24-Mar-2016 06:02:02,0,0.0,.38, 
zNRP_cals,O3-cal,GASCALS%,PREC,24-Mar-2016 05:57:00,24-Mar-2016 06:07:07,0,0.0,-.01, 
zNRP_cals,O3-cal,GASCALS%,ZERO,24-Mar-2016 05:57:00,24-Mar-2016 06:12:07,1,0.0,.92, 
zNRP_cals,NO2-cal,GASCALS,SPAN,25-Mar-2016 05:30:00,25-Mar-2016 05:35:00,370,372.196,.7, 
zNRP_cals,NO2-cal,GASCALS,PREC,25-Mar-2016 05:30:00,25-Mar-2016 05:40:00,68,68.132,.28, 
zNRP_cals,NO2-cal,GASCALS,ZERO,25-Mar-2016 05:30:00,25-Mar-2016 05:45:00,0,0.0,.04, 
zNRP_cals,NO2-cal,GASCALS%,SPAN,25-Mar-2016 05:57:00,25-Mar-2016 06:02:02,-1,0.0,-.7, 
zNRP_cals,NO2-cal,GASCALS%,PREC,25-Mar-2016 05:57:00,25-Mar-2016 06:07:07,0,0.0,-.28, 
zNRP_cals,NO2-cal,GASCALS%,ZERO,25-Mar-2016 05:57:00,25-Mar-2016 06:12:07,0,0.0,.04, 
zNRP_cals,NO-cal,GASCALS,SPAN,25-Mar-2016 05:30:00,25-Mar-2016 05:35:00,449,456.4,1.56, 
zNRP_cals,NO-cal,GASCALS,PREC,25-Mar-2016 05:30:00,25-Mar-2016 05:40:00,196,204.6,4.1, 
zNRP_cals,NO-cal,GASCALS,ZERO,25-Mar-2016 05:30:00,25-Mar-2016 05:45:00,0,0.0,.2, 
zNRP_cals,NO-cal,GASCALS%,SPAN,25-Mar-2016 05:57:00,25-Mar-2016 06:02:02,-2,0.0,-1.56, 
zNRP_cals,NO-cal,GASCALS%,PREC,25-Mar-2016 05:57:00,25-Mar-2016 06:07:07,-4,0.0,-4.1, 
zNRP_cals,NO-cal,GASCALS%,ZERO,25-Mar-2016 05:57:00,25-Mar-2016 06:12:07,0,0.0,.2, 
zNRP_cals,NOX-cal,GASCALS,SPAN,25-Mar-2016 05:30:00,25-Mar-2016 05:35:00,449,456.4,1.54, 
zNRP_cals,NOX-cal,GASCALS,PREC,25-Mar-2016 05:30:00,25-Mar-2016 05:40:00,197,204.6,3.66, 
zNRP_cals,NOX-cal,GASCALS,ZERO,25-Mar-2016 05:30:00,25-Mar-2016 05:45:00,0,0.0,.26, 
zNRP_cals,NOX-cal,GASCALS%,SPAN,25-Mar-2016 05:57:00,25-Mar-2016 06:02:02,-2,0.0,-1.54, 
zNRP_cals,NOX-cal,GASCALS%,PREC,25-Mar-2016 05:57:00,25-Mar-2016 06:07:07,-4,0.0,-3.66, 
zNRP_cals,NOX-cal,GASCALS%,ZERO,25-Mar-2016 05:57:00,25-Mar-2016 06:12:07,0,0.0,.26, 
zNRP_cals,NOXCON,GASCALS,SPAN,25-Mar-2016 05:30:00,25-Mar-2016 05:35:00,99,100,1.19, 
zNRP_cals,NOXCON,GASCALS,PREC,25-Mar-2016 05:30:00,25-Mar-2016 05:40:00,99,100,1.31, 
zNRP_cals,NOXCON,GASCALS,ZERO,25-Mar-2016 05:30:00,25-Mar-2016 05:45:00,99,100,1.25, 
zNRP_cals,O3-cal,GASCALS,SPAN,25-Mar-2016 05:30:00,25-Mar-2016 05:35:00,348,348,.14, 
zNRP_cals,O3-cal,GASCALS,PREC,25-Mar-2016 05:30:00,25-Mar-2016 05:40:00,66,67,1.54, 
zNRP_cals,O3-cal,GASCALS,ZERO,25-Mar-2016 05:30:00,25-Mar-2016 05:45:00,0,0.0,.43, 
zNRP_cals,O3-cal,GASCALS%,SPAN,25-Mar-2016 05:57:00,25-Mar-2016 06:02:02,0,0.0,.14, 
zNRP_cals,O3-cal,GASCALS%,PREC,25-Mar-2016 05:57:00,25-Mar-2016 06:07:07,-2,0.0,-1.54, 
zNRP_cals,O3-cal,GASCALS%,ZERO,25-Mar-2016 05:57:00,25-Mar-2016 06:12:07,0,0.0,.43, 
zNRP_cals,NO2-cal,GASCALS,SPAN,26-Mar-2016 05:30:00,26-Mar-2016 05:35:00,369,374.62,1.51, 
