Time,Conc(mg/m3),Qtot(m3),no(V),WS(MPS),WS(MPS),RH(%),Delta(C),AT(C),E,U,M,I,L,R,N,F,P,D,C,T,
01/01/17 01:00,  0.020, 0.834, 0.002,   0.1,   0.1,    17,  95.0,   1.4,0,0,0,0,0,0,0,0,0,0,0,0,
01/01/17 02:00,  0.027, 0.834, 0.002,   0.1,   0.1,    17,  95.0,   0.5,0,0,0,0,0,0,0,0,0,0,0,0,
01/01/17 03:00,  0.021, 0.834, 0.003,   0.1,   0.1,    17,  95.0,  -0.1,0,0,0,0,0,0,0,0,0,0,0,0,
01/01/17 04:00,  0.017, 0.834, 0.003,   0.1,   0.1,    17,  95.0,  -0.5,0,0,0,0,0,0,0,0,0,0,0,0,
01/01/17 05:00,  0.022, 0.834, 0.003,   0.1,   0.1,    16,  94.9,  -1.2,0,0,0,0,0,0,0,0,0,0,0,0,
01/01/17 06:00,  0.016, 0.834, 0.003,   0.1,   0.1,    17,  94.9,  -1.3,0,0,0,0,0,0,0,0,0,0,0,0,
01/01/17 07:00,  0.012, 0.834, 0.003,   0.1,   0.1,    17,  94.9,  -1.1,0,0,0,0,0,0,0,0,0,0,0,0,
01/01/17 08:00,  0.011, 0.834, 0.003,   0.1,   0.1,    17,  94.9,  -1.4,0,0,0,0,0,0,0,0,0,0,0,0,
01/01/17 09:00,  0.009, 0.834, 0.003,   0.1, 0.082,    19,  94.9,  -0.1,0,0,0,0,0,0,0,0,0,0,0,0,
01/01/17 10:00,  0.007, 0.834, 0.003,   0.1, 0.002,    20,  94.9,   2.2,0,0,0,0,0,0,0,0,0,0,0,0,
01/01/17 11:00,  0.010, 0.834, 0.003,   0.1, 0.002,    20,  94.9,   6.0,0,0,0,0,0,0,0,0,0,0,0,0,
01/01/17 12:00,  0.012, 0.834, 0.003,   0.1, 0.002,    19,  95.0,   8.1,0,0,0,0,0,0,0,0,0,0,0,0,
01/01/17 13:00,  0.009, 0.834, 0.003,   0.1, 0.001,    19,  95.0,   9.1,0,0,0,0,0,0,0,0,0,0,0,0,
01/01/17 14:00,  0.017, 0.834, 0.002,   0.1, 0.001,    19,  95.0,   9.7,0,0,0,0,0,0,0,0,0,0,0,0,
01/01/17 15:00,  0.020, 0.834, 0.002,   0.1, 0.001,    18,  95.0,   9.7,0,0,0,0,0,0,0,0,0,0,0,0,
01/01/17 16:00,  0.015, 0.834, 0.002,   0.1, 0.002,    18,  95.0,   9.3,0,0,0,0,0,0,0,0,0,0,0,0,
01/01/17 17:00,  0.016, 0.834, 0.002,   0.1, 0.001,    18,  95.0,   8.5,0,0,0,0,0,0,0,0,0,0,0,0,
01/01/17 18:00,  0.011, 0.834, 0.002,   0.1, 0.002,    18,  95.0,   7.9,0,0,0,0,0,0,0,0,0,0,0,0,
01/01/17 19:00,  0.021, 0.834, 0.002,   0.1, 0.001,    19,  95.0,   6.9,0,0,0,0,0,0,0,0,0,0,0,0,
01/01/17 20:00,  0.027, 0.834, 0.002,   0.1, 0.001,    19,  95.0,   6.7,0,0,0,0,0,0,0,0,0,0,0,0,
01/01/17 21:00,  0.017, 0.834, 0.002,   0.1, 0.001,    18,  95.0,   6.3,0,0,0,0,0,0,0,0,0,0,0,0,
01/01/17 22:00,  0.016, 0.834, 0.002,   0.1, 0.001,    17,  95.0,   4.9,0,0,0,0,0,0,0,0,0,0,0,0,
01/01/17 23:00,  0.016, 0.834, 0.002,   0.1, 0.001,    18,  95.0,   4.2,0,0,0,0,0,0,0,0,0,0,0,0,
01/02/17 00:00,  0.020, 0.834, 0.002,   0.1, 0.001,    18,  95.0,   4.4,0,0,0,0,0,0,0,0,0,0,0,0,
01/02/17 01:00,  0.021, 0.834, 0.002,   0.1, 0.001,    18,  95.0,   4.8,0,0,0,0,0,0,0,0,0,0,0,0,
01/02/17 02:00,  0.019, 0.834, 0.002,   0.1, 0.001,    18,  95.0,   4.6,0,0,0,0,0,0,0,0,0,0,0,0,
01/02/17 03:00,  0.021, 0.834, 0.003,   0.1, 0.001,    18,  95.0,   4.4,0,0,0,0,0,0,0,0,0,0,0,0,
01/02/17 04:00,  0.012, 0.834, 0.002,   0.1, 0.001,    18,  95.0,   3.8,0,0,0,0,0,0,0,0,0,0,0,0,
01/02/17 05:00,  0.012, 0.834, 0.002,   0.1, 0.001,    18,  95.0,   4.0,0,0,0,0,0,0,0,0,0,0,0,0,
01/02/17 06:00,  0.012, 0.834, 0.002,   0.1, 0.001,    18,  95.0,   3.8,0,0,0,0,0,0,0,0,0,0,0,0,
01/02/17 07:00,  0.010, 0.834, 0.002,   0.1, 0.001,    18,  95.0,   3.4,0,0,0,0,0,0,0,0,0,0,0,0,
01/02/17 08:00,  0.006, 0.834, 0.002,   0.1, 0.001,    18,  95.0,   3.3,0,0,0,0,0,0,0,0,0,0,0,0,
01/02/17 09:00,  0.019, 0.834, 0.002,   0.1, 0.001,    18,  95.0,   4.1,0,0,0,0,0,0,0,0,0,0,0,0,
01/02/17 10:00,  0.020, 0.834, 0.002,   0.1, 0.001,    18,  95.0,   6.7,0,0,0,0,0,0,0,0,0,0,0,0,
01/02/17 11:00,  0.018, 0.834, 0.002,   0.1, 0.001,    17,  95.0,   8.5,0,0,0,0,0,0,0,0,0,0,0,0,
01/02/17 12:00,  0.017, 0.834, 0.002,   0.1, 0.001,    17,  95.0,   9.3,0,0,0,0,0,0,0,0,0,0,0,0,
01/02/17 13:00,  0.019, 0.834, 0.002,   0.1, 0.001,    16,  95.0,   9.6,0,0,0,0,0,0,0,0,0,0,0,0,
01/02/17 14:00,  0.016, 0.834, 0.002,   0.1, 0.001,    16,  95.0,  10.1,0,0,0,0,0,0,0,0,0,0,0,0,
01/02/17 15:00,  0.014, 0.834, 0.003,   0.1, 0.002,    17,  95.0,  10.6,0,0,0,0,0,0,0,0,0,0,0,0,
01/02/17 16:00,  0.020, 0.834, 0.003,   0.1, 0.002,    17,  95.0,   9.9,0,0,0,0,0,0,0,0,0,0,0,0,
01/02/17 17:00,  0.020, 0.834, 0.002,   0.1, 0.002,    18,  95.0,   9.0,0,0,0,0,0,0,0,0,0,0,0,0,
01/02/17 18:00,  0.024, 0.834, 0.002,   0.1, 0.001,    18,  95.0,   8.4,0,0,0,0,0,0,0,0,0,0,0,0,
01/02/17 19:00,  0.029, 0.834, 0.002,   0.1, 0.001,    19,  95.0,   7.8,0,0,0,0,0,0,0,0,0,0,0,0,
01/02/17 20:00,  0.026, 0.834, 0.003,   0.1, 0.001,    19,  95.0,   7.2,0,0,0,0,0,0,0,0,0,0,0,0,
01/02/17 21:00,  0.028, 0.834, 0.002,   0.1, 0.001,    19,  95.0,   5.7,0,0,0,0,0,0,0,0,0,0,0,0,
01/02/17 22:00,  0.032, 0.834, 0.002,   0.1, 0.001,    19,  95.0,   4.4,0,0,0,0,0,0,0,0,0,0,0,0,
01/02/17 23:00,  0.029, 0.834, 0.002,   0.1, 0.001,    19,  95.0,   4.7,0,0,0,0,0,0,0,0,0,0,0,0,
01/03/17 00:00,  0.035, 0.834, 0.002,   0.1, 0.001,    19,  95.0,   5.0,0,0,0,0,0,0,0,0,0,0,0,0,
01/03/17 01:00,  0.033, 0.834, 0.002,   0.1, 0.001,    19,  95.0,   5.1,0,0,0,0,0,0,0,0,0,0,0,0,
01/03/17 02:00,  0.025, 0.834, 0.003,   0.1, 0.001,    19,  95.0,   4.2,0,0,0,0,0,0,0,0,0,0,0,0,
01/03/17 03:00,  0.023, 0.834, 0.002,   0.1, 0.001,    19,  95.0,   3.5,0,0,0,0,0,0,0,0,0,0,0,0,
01/03/17 04:00,  0.026, 0.834, 0.002,   0.1, 0.001,    19,  95.0,   3.2,0,0,0,0,0,0,0,0,0,0,0,0,
01/03/17 05:00,  0.015, 0.834, 0.002,   0.1, 0.001,    19,  95.0,   3.5,0,0,0,0,0,0,0,0,0,0,0,0,
01/03/17 06:00,  0.017, 0.834, 0.002,   0.1, 0.001,    19,  95.0,   3.4,0,0,0,0,0,0,0,0,0,0,0,0,
01/03/17 07:00,  0.022, 0.834, 0.002,   0.1,   0.1,    19,  95.0,   3.6,0,0,0,0,0,0,0,0,0,0,0,0,
01/03/17 08:00,  0.020, 0.834, 0.002,   0.1,   0.1,    19,  95.0,   3.7,0,0,0,0,0,0,0,0,0,0,0,0,
01/03/17 09:00,  0.020, 0.834, 0.002,   0.1,   0.1,    19,  95.0,   4.8,0,0,0,0,0,0,0,0,0,0,0,0,
01/03/17 10:00,  0.024, 0.834, 0.002,   0.1,   0.1,    19,  95.0,   7.3,0,0,0,0,0,0,0,0,0,0,0,0,
01/03/17 11:00,  0.016, 0.834, 0.002,   0.1,   0.1,    20,  95.0,   9.9,0,0,0,0,0,0,0,0,0,0,0,0,
01/03/17 12:00,  0.001, 0.834, 0.002,   0.1,   0.1,    19,  95.0,  12.5,0,0,0,0,0,0,0,0,0,0,0,0,
01/03/17 13:00,  0.003, 0.834, 0.002,   0.1,   0.1,    19,  95.0,  12.7,0,0,0,0,0,0,0,0,0,0,0,0,
01/03/17 14:00,  0.009, 0.834, 0.003,   0.1,   0.1,    20,  95.1,  12.3,0,0,0,0,0,0,0,0,0,0,0,0,
01/03/17 15:00,  0.013, 0.834, 0.003,   0.1,   0.1,    21,  95.0,  12.3,0,0,0,0,0,0,0,0,0,0,0,0,
01/03/17 16:00,  0.016, 0.834, 0.004,   0.1,   0.1,    21,  95.0,  12.1,0,0,0,0,0,0,0,0,0,0,0,0,
01/03/17 17:00,  0.014, 0.834, 0.004,   0.1,   0.1,    22,  95.0,  11.7,0,0,0,0,0,0,0,0,0,0,0,0,
01/03/17 18:00,  0.011, 0.834, 0.004,   0.1,   0.1,    23,  95.0,  11.1,0,0,0,0,0,0,0,0,0,0,0,0,
01/03/17 19:00,  0.007, 0.834, 0.004,   0.1,   0.1,    23,  95.0,  10.8,0,0,0,0,0,0,0,0,0,0,0,0,
01/03/17 20:00,  0.006, 0.834, 0.003,   0.1,   0.1,    22,  95.1,  11.0,0,0,0,0,0,0,0,0,0,0,0,0,
01/03/17 21:00,  0.006, 0.834, 0.002,   0.1,   0.1,    23,  95.0,  10.3,0,0,0,0,0,0,0,0,0,0,0,0,
01/03/17 22:00,  0.001, 0.834, 0.002,   0.1,   0.1,    24,  95.0,   9.8,0,0,0,0,0,0,0,0,0,0,0,0,
01/03/17 23:00,  0.000, 0.834, 0.002,   0.1,   0.1,    25,  95.0,   9.6,0,0,0,0,0,0,0,0,0,0,0,0,
01/04/17 00:00,  0.002, 0.834, 0.003,   0.1,   0.1,    25,  95.0,   9.8,0,0,0,0,0,0,0,0,0,0,0,0,
01/04/17 01:00,  0.001, 0.834, 0.004,   0.1,   0.1,    25,  95.0,   9.8,0,0,0,0,0,0,0,0,0,0,0,0,
01/04/17 02:00,  0.002, 0.834, 0.002,   0.1,   0.1,    25,  95.0,   9.9,0,0,0,0,0,0,0,0,0,0,0,0,
01/04/17 03:00,  0.002, 0.834, 0.002,   0.1,   0.1,    25,  95.0,  10.0,0,0,0,0,0,0,0,0,0,0,0,0,
01/04/17 04:00,  0.002, 0.834, 0.002,   0.1,   0.1,    25,  95.0,  10.0,0,0,0,0,0,0,0,0,0,0,0,0,
01/04/17 05:00,  0.006, 0.834, 0.002,   0.1,   0.1,    26,  95.0,  10.5,0,0,0,0,0,0,0,0,0,0,0,0,
01/04/17 06:00,  0.006, 0.834, 0.002,   0.1,   0.1,    26,  95.0,  10.7,0,0,0,0,0,0,0,0,0,0,0,0,
01/04/17 07:00,  0.002, 0.834, 0.002,   0.1,   0.1,    27,  95.0,  10.8,0,0,0,0,0,0,0,0,0,0,0,0,
01/04/17 08:00, -0.002, 0.834, 0.002,   0.1,   0.1,    27,  95.0,  11.0,0,0,0,0,0,0,0,0,0,0,0,0,
01/04/17 09:00,  0.000, 0.834, 0.002,   0.1,   0.1,    27,  95.0,  11.1,0,0,0,0,0,0,0,0,0,0,0,0,
01/04/17 10:00,  0.002, 0.834, 0.002,   0.1,   0.1,    27,  95.0,  11.5,0,0,0,0,0,0,0,0,0,0,0,0,
01/04/17 11:00, -0.001, 0.834, 0.002,   0.1,   0.1,    27,  95.0,  11.5,0,0,0,0,0,0,0,0,0,0,0,0,
01/04/17 12:00, -0.003, 0.834, 0.002,   0.1,   0.1,    28,  95.0,  11.9,0,0,0,0,0,0,0,0,0,0,0,0,
01/04/17 13:00, -0.002, 0.834, 0.002,   0.1,   0.1,    28,  95.1,  12.6,0,0,0,0,0,0,0,0,0,0,0,0,
01/04/17 14:00, -0.000, 0.834, 0.003,   0.1,   0.1,    28,  95.0,  12.8,0,0,0,0,0,0,0,0,0,0,0,0,
01/04/17 15:00,  0.000, 0.834, 0.004,   0.1,   0.1,    29,  95.0,  13.1,0,0,0,0,0,0,0,0,0,0,0,0,
01/04/17 16:00,  0.001, 0.834, 0.004,   0.1,   0.1,    29,  95.0,  12.8,0,0,0,0,0,0,0,0,0,0,0,0,
01/04/17 17:00,  0.002, 0.834, 0.004,   0.1,   0.1,    29,  95.0,  12.5,0,0,0,0,0,0,0,0,0,0,0,0,
01/04/17 18:00, -0.002, 0.834, 0.004,   0.1,   0.1,    28,  95.0,  12.2,0,0,0,0,0,0,0,0,0,0,0,0,
01/04/17 19:00, -0.002, 0.834, 0.004,   0.1,   0.1,    28,  95.0,  12.1,0,0,0,0,0,0,0,0,0,0,0,0,
01/04/17 20:00, -0.002, 0.834, 0.004,   0.1,   0.1,    28,  95.0,  12.1,0,0,0,0,0,0,0,0,0,0,0,0,
01/04/17 21:00, -0.001, 0.834, 0.004,   0.1,   0.1,    29,  95.0,  12.1,0,0,0,0,0,0,0,0,0,0,0,0,
01/04/17 22:00,  0.002, 0.834, 0.004,   0.1,   0.1,    29,  95.0,  12.2,0,0,0,0,0,0,0,0,0,0,0,0,
01/04/17 23:00, -0.001, 0.834, 0.004,   0.1,   0.1,    29,  95.0,  12.3,0,0,0,0,0,0,0,0,0,0,0,0,
01/05/17 00:00, -0.003, 0.834, 0.004,   0.1,   0.1,    29,  95.0,  12.2,0,0,0,0,0,0,0,0,0,0,0,0,
01/05/17 01:00, -0.001, 0.834, 0.003,   0.1,   0.1,    28,  95.0,  12.1,0,0,0,0,0,0,0,0,0,0,0,0,
01/05/17 02:00,  0.003, 0.834, 0.004,   0.1,   0.1,    28,  95.0,  12.1,0,0,0,0,0,0,0,0,0,0,0,0,
01/05/17 03:00,  0.002, 0.834, 0.004,   0.1,   0.1,    29,  95.0,  12.3,0,0,0,0,0,0,0,0,0,0,0,0,
01/05/17 04:00, -0.000, 0.834, 0.004,   0.1,   0.1,    29,  95.0,  12.1,0,0,0,0,0,0,0,0,0,0,0,0,
01/05/17 05:00, -0.002, 0.834, 0.004,   0.1, 0.002,    28,  95.0,  11.8,0,0,0,0,0,0,0,0,0,0,0,0,
01/05/17 06:00, -0.001, 0.834, 0.004,   0.1, 0.002,    28,  95.0,  11.6,0,0,0,0,0,0,0,0,0,0,0,0,
01/05/17 07:00,  0.002, 0.834, 0.004,   0.1, 0.002,    28,  95.0,  11.7,0,0,0,0,0,0,0,0,0,0,0,0,
01/05/17 08:00,  0.004, 0.834, 0.004,   0.1, 0.002,    27,  95.0,  11.3,0,0,0,0,0,0,0,0,0,0,0,0,
01/05/17 09:00,  0.005, 0.834, 0.004,   0.1, 0.002,    28,  95.0,  11.1,0,0,0,0,0,0,0,0,0,0,0,0,
01/05/17 10:00,  0.001, 0.834, 0.004,   0.1, 0.002,    26,  95.0,  11.6,0,0,0,0,0,0,0,0,0,0,0,0,
01/05/17 11:00, -0.002, 0.834, 0.004,   0.1, 0.002,    25,  95.0,  12.9,0,0,0,0,0,0,0,0,0,0,0,0,
01/05/17 12:00,  0.003, 0.834, 0.004,   0.1, 0.002,    23,  95.0,  13.5,0,0,0,0,0,0,0,0,0,0,0,0,
01/05/17 13:00,  0.008, 0.834, 0.004,   0.1, 0.002,    22,  95.0,  13.0,0,0,0,0,0,0,0,0,0,0,0,0,
01/05/17 14:00,  0.008, 0.834, 0.003,   0.1, 0.002,    21,  95.0,  13.2,0,0,0,0,0,0,0,0,0,0,0,0,
01/05/17 15:00,  0.004, 0.834, 0.003,   0.1, 0.002,    20,  95.0,  12.9,0,0,0,0,0,0,0,0,0,0,0,0,
01/05/17 16:00,  0.005, 0.834, 0.003,   0.1, 0.002,    19,  95.0,  12.1,0,0,0,0,0,0,0,0,0,0,0,0,
01/05/17 17:00,  0.009, 0.834, 0.003,   0.1, 0.002,    19,  95.0,  10.0,0,0,0,0,0,0,0,0,0,0,0,0,
01/05/17 18:00,  0.013, 0.834, 0.004,   0.1, 0.002,    20,  95.0,   8.3,0,0,0,0,0,0,0,0,0,0,0,0,
01/05/17 19:00,  0.020, 0.834, 0.004,   0.1, 0.002,    20,  95.0,   6.9,0,0,0,0,0,0,0,0,0,0,0,0,
01/05/17 20:00,  0.021, 0.834, 0.002,   0.1, 0.002,    20,  95.0,   5.2,0,0,0,0,0,0,0,0,0,0,0,0,
01/05/17 21:00,  0.022, 0.834, 0.002,   0.1, 0.001,    19,  95.0,   3.9,0,0,0,0,0,0,0,0,0,0,0,0,
01/05/17 22:00,  0.013, 0.834, 0.003,   0.1, 0.001,    20,  95.0,   4.8,0,0,0,0,0,0,0,0,0,0,0,0,
01/05/17 23:00,  0.011, 0.834, 0.002,   0.1, 0.001,    18,  95.0,   5.6,0,0,0,0,0,0,0,0,0,0,0,0,
01/06/17 00:00,  0.009, 0.834, 0.003,   0.1, 0.001,    18,  95.0,   4.7,0,0,0,0,0,0,0,0,0,0,0,0,
01/06/17 01:00,  0.009, 0.834, 0.002,   0.1, 0.001,    18,  95.0,   3.5,0,0,0,0,0,0,0,0,0,0,0,0,
01/06/17 02:00,  0.010, 0.834, 0.002,   0.1, 0.001,    18,  95.0,   1.6,0,0,0,0,0,0,0,0,0,0,0,0,
01/06/17 03:00,  0.011, 0.834, 0.002,   0.1, 0.001,    17,  95.0,   0.8,0,0,0,0,0,0,0,0,0,0,0,0,
01/06/17 04:00,  0.010, 0.834, 0.003,   0.1, 0.002,    17,  95.0,   0.3,0,0,0,0,0,0,0,0,0,0,0,0,
01/06/17 05:00,  0.008, 0.834, 0.003,   0.1, 0.002,    17,  95.0,  -0.3,0,0,0,0,0,0,0,0,0,0,0,0,
01/06/17 06:00,  0.009, 0.834, 0.003,   0.1, 0.002,    17,  94.9,  -0.5,0,0,0,0,0,0,0,0,0,0,0,0,
01/06/17 07:00,  0.008, 0.834, 0.003,   0.1, 0.002,    17,  94.9,  -0.8,0,0,0,0,0,0,0,0,0,0,0,0,
01/06/17 08:00,  0.011, 0.834, 0.003,   0.1, 0.002,    17,  94.9,  -1.3,0,0,0,0,0,0,0,0,0,0,0,0,
01/06/17 09:00,  0.011, 0.834, 0.003,   0.1, 0.002,    20,  94.9,   0.6,0,0,0,0,0,0,0,0,0,1,0,0,
01/06/17 10:00,  0.010, 0.834, 0.003,   0.1, 0.002,    20,  94.9,   4.2,0,0,0,0,0,0,0,0,0,0,0,0,
01/06/17 11:00,  0.009, 0.834, 0.003,   0.1, 0.002,    17,  95.0,   6.6,0,0,0,0,0,0,0,0,0,0,0,0,
01/06/17 12:00,  0.008, 0.834, 0.003,   0.1, 0.002,    17,  95.0,   8.6,0,0,0,0,0,0,0,0,0,1,0,0,
01/06/17 13:00,  0.007, 0.834, 0.002,   0.1, 0.001,    17,  95.0,  10.7,0,0,0,0,0,0,0,0,0,0,0,0,
01/06/17 14:00,  0.006, 0.834, 0.002,   0.1, 0.001,    17,  95.0,  12.3,0,0,0,0,0,0,0,0,0,0,0,0,
01/06/17 15:00,  0.004, 0.834, 0.003,   0.1, 0.002,    18,  95.0,  12.9,0,0,0,0,0,0,0,0,0,1,0,0,
01/06/17 16:00,  0.005, 0.834, 0.004,   0.1, 0.002,    18,  95.0,  12.9,0,0,0,0,0,0,0,0,0,0,0,0,
01/06/17 17:00,  0.008, 0.834, 0.004,   0.1, 0.002,    18,  95.0,  11.3,0,0,0,0,0,0,0,0,0,0,0,0,
01/06/17 18:00,  0.021, 0.834, 0.004,   0.1, 0.002,    19,  95.0,   9.4,0,0,0,0,0,0,0,0,0,0,0,0,
01/06/17 19:00,  0.025, 0.834, 0.003,   0.1, 0.002,    20,  95.0,   7.1,0,0,0,0,0,0,0,0,0,0,0,0,
01/06/17 20:00,  0.031, 0.834, 0.002,   0.1, 0.002,    20,  95.0,   7.0,0,0,0,0,0,0,0,0,0,0,0,0,
01/06/17 21:00,  0.038, 0.834, 0.002,   0.1, 0.001,    21,  95.0,   7.1,0,0,0,0,0,0,0,0,0,0,0,0,
01/06/17 22:00,  0.017, 0.834, 0.002,   0.1, 0.001,    20,  95.0,   7.1,0,0,0,0,0,0,0,0,0,0,0,0,
01/06/17 23:00,  0.027, 0.834, 0.002,   0.1, 0.001,    21,  95.0,   7.2,0,0,0,0,0,0,0,0,0,0,0,0,
01/07/17 00:00,  0.028, 0.834, 0.002,   0.1, 0.002,    22,  95.0,   6.9,0,0,0,0,0,0,0,0,0,0,0,0,
01/07/17 01:00,  0.020, 0.834, 0.003,   0.1, 0.002,    22,  95.0,   7.5,0,0,0,0,0,0,0,0,0,0,0,0,
01/07/17 02:00,  0.011, 0.834, 0.002,   0.1, 0.001,    22,  95.0,   8.0,0,0,0,0,0,0,0,0,0,0,0,0,
01/07/17 03:00,  0.012, 0.834, 0.002,   0.1, 0.001,    22,  95.0,   8.1,0,0,0,0,0,0,0,0,0,0,0,0,
01/07/17 04:00,  0.008, 0.834, 0.002,   0.1, 0.001,    23,  95.0,   7.6,0,0,0,0,0,0,0,0,0,0,0,0,
01/07/17 05:00,  0.008, 0.834, 0.002,   0.1, 0.001,    23,  95.0,   7.3,0,0,0,0,0,0,0,0,0,0,0,0,
01/07/17 06:00,  0.005, 0.834, 0.002,   0.1, 0.001,    23,  95.0,   7.2,0,0,0,0,0,0,0,0,0,0,0,0,
01/07/17 07:00,  0.002, 0.834, 0.002,   0.1, 0.001,    24,  95.0,   7.6,0,0,0,0,0,0,0,0,0,0,0,0,
01/07/17 08:00,  0.004, 0.834, 0.003,   0.1, 0.001,    26,  95.0,   9.9,0,0,0,0,0,0,0,0,0,0,0,0,
01/07/17 09:00,  0.003, 0.834, 0.002,   0.1, 0.001,    26,  95.0,  11.1,0,0,0,0,0,0,0,0,0,0,0,0,
01/07/17 10:00,  0.000, 0.834, 0.002,   0.1, 0.001,    27,  95.0,  12.6,0,0,0,0,0,0,0,0,0,0,0,0,
01/07/17 11:00, -0.002, 0.834, 0.002,   0.1, 0.002,    26,  95.0,  13.0,0,0,0,0,0,0,0,0,0,0,0,0,
01/07/17 12:00,  0.001, 0.834, 0.003,   0.1, 0.002,    26,  95.0,  13.3,0,0,0,0,0,0,0,0,0,0,0,0,
01/07/17 13:00,  0.002, 0.834, 0.003,   0.1, 0.002,    25,  95.0,  13.1,0,0,0,0,0,0,0,0,0,0,0,0,
01/07/17 14:00,  0.002, 0.834, 0.002,   0.1, 0.002,    25,  95.1,  12.3,0,0,0,0,0,0,0,0,0,0,0,0,
01/07/17 15:00,  0.985, 0.000, 0.003,   0.1, 0.001,    28,  95.0,  11.2,0,0,0,0,1,0,0,0,0,0,0,0,
01/07/17 16:00,  0.012, 0.834, 0.002,   0.1, 0.002,    26,  95.0,  11.3,0,0,0,0,0,0,0,0,0,0,0,0,
01/07/17 17:00,  0.008, 0.834, 0.002,   0.1, 0.002,    26,  95.0,  10.8,0,0,0,0,0,0,0,0,0,0,0,0,
01/07/17 18:00,  0.004, 0.834, 0.002,   0.1, 0.002,    27,  95.0,  11.1,0,0,0,0,0,0,0,0,0,0,0,0,
01/07/17 19:00,  0.006, 0.834, 0.002,   0.1, 0.002,    27,  95.0,  11.7,0,0,0,0,0,0,0,0,0,0,0,0,
01/07/17 20:00,  0.010, 0.834, 0.003,   0.1, 0.002,    27,  95.1,  12.0,0,0,0,0,0,0,0,0,0,0,0,0,
01/07/17 21:00,  0.005, 0.834, 0.003,   0.1, 0.002,    27,  95.1,  12.0,0,0,0,0,0,0,0,0,0,0,0,0,
01/07/17 22:00, -0.000, 0.834, 0.003,   0.1, 0.002,    27,  95.1,  12.3,0,0,0,0,0,0,0,0,0,0,0,0,
01/07/17 23:00,  0.002, 0.834, 0.004,   0.1, 0.002,    28,  95.0,  11.8,0,0,0,0,0,0,0,0,0,0,0,0,
01/08/17 00:00,  0.001, 0.834, 0.004,   0.1, 0.002,    27,  95.0,  12.6,0,0,0,0,0,0,0,0,0,0,0,0,
01/08/17 01:00,  0.000, 0.834, 0.004,   0.1, 0.002,    28,  95.0,  11.9,0,0,0,0,0,0,0,0,0,0,0,0,
01/08/17 02:00,  0.002, 0.834, 0.004,   0.1, 0.002,    27,  95.0,  12.0,0,0,0,0,0,0,0,0,0,0,0,0,
01/08/17 03:00,  0.004, 0.834, 0.004,   0.1, 0.002,    23,  95.0,  13.3,0,0,0,0,0,0,0,0,0,0,0,0,
01/08/17 04:00,  0.005, 0.834, 0.003,   0.1, 0.002,    21,  95.0,  13.7,0,0,0,0,0,0,0,0,0,0,0,0,
01/08/17 05:00,  0.003, 0.834, 0.002,   0.1, 0.002,    20,  95.0,  14.2,0,0,0,0,0,0,0,0,0,0,0,0,
01/08/17 06:00,  0.003, 0.834, 0.002,   0.1, 0.002,    20,  95.0,  15.4,0,0,0,0,0,0,0,0,0,0,0,0,
01/08/17 07:00,  0.004, 0.834, 0.002,   0.1, 0.002,    20,  95.0,  16.3,0,0,0,0,0,0,0,0,0,0,0,0,
01/08/17 08:00,  0.006, 0.834, 0.002,   0.1, 0.002,    20,  95.1,  17.0,0,0,0,0,0,0,0,0,0,0,0,0,
01/08/17 09:00,  0.008, 0.834, 0.003,   0.1, 0.002,    19,  95.0,  17.1,0,0,0,0,0,0,0,0,0,0,0,0,
01/08/17 10:00,  0.011, 0.834, 0.004,   0.1, 0.002,    18,  95.0,  17.8,0,0,0,0,0,0,0,0,0,0,0,0,
01/08/17 11:00,  0.011, 0.834, 0.004,   0.1, 0.002,    18,  95.0,  18.1,0,0,0,0,0,0,0,0,0,0,0,0,
01/08/17 12:00,  0.012, 0.834, 0.004,   0.1, 0.002,    19,  95.0,  18.4,0,0,0,0,0,0,0,0,0,0,0,0,
01/08/17 13:00,  0.013, 0.834, 0.004,   0.1, 0.002,    19,  95.0,  18.6,0,0,0,0,0,0,0,0,0,0,0,0,
01/08/17 14:00,  0.011, 0.834, 0.004,   0.1, 0.002,    19,  95.0,  18.3,0,0,0,0,0,0,0,0,0,0,0,0,
01/08/17 15:00,  0.006, 0.834, 0.003,   0.1, 0.002,    20,  95.0,  18.0,0,0,0,0,0,0,0,0,0,0,0,0,
01/08/17 16:00,  0.007, 0.834, 0.003,   0.1, 0.002,    21,  95.0,  16.7,0,0,0,0,0,0,0,0,0,0,0,0,
01/08/17 17:00,  0.007, 0.834, 0.004,   0.1, 0.002,    22,  95.0,  15.4,0,0,0,0,0,0,0,0,0,0,0,0,
01/08/17 18:00,  0.007, 0.834, 0.004,   0.1, 0.002,    23,  95.0,  13.5,0,0,0,0,0,0,0,0,0,0,0,0,
01/08/17 19:00,  0.006, 0.834, 0.004,   0.1, 0.002,    26,  95.0,  11.3,0,0,0,0,0,0,0,0,0,0,0,0,
01/08/17 20:00,  0.003, 0.834, 0.003,   0.1, 0.002,    27,  95.0,  11.2,0,0,0,0,0,0,0,0,0,0,0,0,
01/08/17 21:00,  0.000, 0.834, 0.003,   0.1, 0.002,    28,  95.1,  11.8,0,0,0,0,0,0,0,0,0,0,0,0,
01/08/17 22:00, -0.001, 0.834, 0.002,   0.1, 0.002,    28,  95.0,  11.5,0,0,0,0,0,0,0,0,0,0,0,0,
